size,greedy,recursive,genetic,hill climbing,hill climbing with random skips,simulated annealing,greedy + hill climbing,random
2048,0.00554315568320886,0.0217214891379892,0.238621877340525,0.0448484390529808,0.158661028901734,0.158093255879405,0.000754589545456626,0.89980933870145
